id,sentence_id,tag,quote,correction,start,end,annotation_source
105983,11090010,"ref,miss",красивые,они красивые,8,9,manual
105984,11090010,"ref,miss,constr",можно,в них можно,10,11,manual
105988,11091010,graph,mы,мы,7,8,manual
105989,11092001,ortho,радной,родной,6,7,manual
105990,11093001,"asp,tense",съест,съедал,17,18,manual
105992,11093002,tense,чествуют,чествовали,6,7,manual
105995,11094004,ortho,вмест,вместе,7,8,manual
105996,11094005,"gov,prep,miss","смерти,   жизни,   и   культуры","о смерти, жизни и культуре",3,9,manual
105997,11096007,"ortho,gov,infl",городы,города,1,2,manual
105998,11096007,ortho,собираещься,собираешься,3,4,manual
105999,11096009,lex,поехать,полететь,5,6,manual
106000,11096009,gov,самолёт,самолёте,7,8,manual
106001,11096011,"ortho,space,miss",Потомучто,Потому что,0,1,manual
106002,11096011,"lex,constr,agrstr",безопасности,безопасно,5,6,manual
106004,11097002,refl,вернуть,вернуться,25,26,manual
106005,11097003,lex,говорить,сказать,20,21,manual
106006,11097003,refl,вернуть,вернуться,36,37,manual
106007,11097003,lex,умею,знаю,45,46,manual
106008,11097003,ortho,перепуть,перепутать,138,139,manual
106009,11097003,"lex,miss",хочет,хочет выбрать,117,118,manual
106010,11097004,"ref,extra",это,,3,4,manual
106011,11097004,"conj,lex",что,чтобы,11,12,manual
106012,11097004,"lex,tense,agrstr",ученик,ученик брал,12,13,manual
106013,11097004,"gov,num",с   телефон,с телефонами,26,28,manual
106014,11097004,"ref,miss",когда,когда они,25,26,manual
106015,11097004,tense,используем,будем использовать,46,47,manual
106016,11097004,"constr,agrstr",обеспечить   связь.,чтобы обеспечить,48,51,manual
106017,11097005,"lex,miss,wo",ученики   только   к   нам,ученики придут к нам только,23,27,manual
106040,11098001,"lex,neg",Много,Немного,1,2,manual
106041,11098005,refl,влюбила,влюбилась,5,6,manual
106042,11098005,gov,России,Россию,7,8,manual
106043,11098006,"lex,deriv",аспирантур,аспирант,8,9,manual
106044,11098007,"agrgender,agrnum",была,было,3,4,manual
106045,11098007,ortho,чесно,честно,10,11,manual
106046,11098007,"not-clear,lex,constr",на   перевод,,7,9,manual
106047,11098007,wo,мне   больше   всего   нравится,мне нравится больше всего,15,19,manual
106048,11098008,"gov,agrcase",этот   экзамен,этом экзамене,14,16,manual
106049,11098009,lex,беречь   этот   шанс.,дорожить этим шансом,3,7,manual
106050,11098012,"lex,not-clear",крепко   держала,училась усердно,8,10,manual
106051,11098013,ortho,читение,чтение,6,7,manual
106052,11100002,ortho,двецать,двадцать,1,2,manual
106053,11100003,"ortho,deriv",педологическом,педагогическом,7,8,manual
106054,11100004,"ortho,space,extra,lex,agrstr,agrcase",не   идеально.,неидеальными,13,16,manual
106055,11100007,agrpers,нравиться,нравится,1,2,manual
106056,11100008,agrcase,многие,многих,3,4,manual
106057,11100008,ortho,в,во,2,3,manual
106058,11100008,"ortho,deriv",достоприятельстно,достопримечательностях,4,5,manual
106059,11100009,ortho,касаеться,касается,1,2,manual
106060,11100010,gov,ребята,ребят,5,6,manual
106061,11106004,ortho,Педогогический,педагогический,4,5,manual
106062,11106006,"lex,ref",того,этого,1,2,manual
106063,11106006,"gov,ortho",учителям,учителем,4,5,manual
106064,11106006,ortho,онглийского,английского,8,9,manual
106065,11106008,asp,стать,становиться,11,12,manual
106066,11106010,ortho,онглийский,английский,12,13,manual
106067,11106010,"not-clear,lex",разделана,,19,20,manual
106068,11106011,asp,овладеть,овладевать,3,4,manual
106069,11107003,agrpers,исполнилось,исполнился,1,2,manual
106070,11107007,"ortho,morph",терпелевым,терпеливым,14,15,manual
106071,11107008,gov,учитель,учителя,15,16,manual
106072,11107008,ortho,человечиским,человеческих,19,20,manual
106073,11107010,agrgender,нужно,нужна,2,3,manual
106074,11107011,"ortho,space,extra",не   легко,нелегко,7,9,manual
106075,11107011,refl,учиться,учить,13,14,manual
106076,11107011,"lex,not-clear,ortho",лушно,,16,17,manual
106077,11107011,ortho,исперывающих,исчерпывающих,19,20,manual
106078,11108001,ortho,резрешите,разрешите,7,8,manual
106079,11108001,"ortho,agrpers",зову,зовут,10,11,manual
106080,11108001,ortho,Ульана,Ульяна,16,17,manual
106081,11108006,ortho,помагают,помогают,2,3,manual
106082,11108009,ortho,педегогического,педагогического,5,6,manual
106083,11108010,ortho,нравиться,нравится,2,3,manual
106084,11108013,agrpers,читать,читаю,4,5,manual
106085,11108014,agrgender,провело,провела,1,2,manual
106086,11108017,wo,Это   город   спокойный   и   красивый.,Это спокойный и красивый город,0,6,manual
106087,11108018,"lex,extra",жу,,1,2,manual
106088,11108019,"lex,ortho,deriv",учительчем,учителем,4,5,manual
106094,11109001,"ortho,infl",Доброу,Доброе,1,2,manual
106095,11109002,ortho,зоя,Зоя,3,4,manual
106096,11109002,"ortho,lex",стутендов,студентка,5,6,manual
106097,11109002,"lex,not-clear",дультуру,,6,7,manual
106098,11109002,ortho,Харбенский,Харбинский,9,10,manual
106099,11109002,ortho,универстет,университет,10,11,manual
106100,11109003,"lex,not-clear",Ардеция,,0,1,manual
106101,11109003,gov,языко,языке,3,4,manual
106102,11109005,ortho,довно,давно,1,2,manual
106103,11109005,"ortho,agrpers,tense",говольть,говорила,3,4,manual
106105,11109005,agrpers,учиться,учусь,8,9,manual
106106,11109006,"lex,not-clear",Будущи,,0,1,manual
106107,11109007,"lex,not-clear",больщи,,1,2,manual
106108,11109007,ortho,учетель,учитель,2,3,manual
106109,11110003,lex,поженилась,вышла замуж,8,9,manual
106110,11110005,"gov,agrcase",русском   языке,русский язык,30,32,manual
106111,11110006,agrcase,международные,международной,3,4,manual
106112,11110006,lex,на,в,11,12,manual
106113,11110007,"tense,asp",перевела,перевожу,8,9,manual
106114,11110009,"conj,extra",и,,8,9,manual
106115,11110010,lex,ознакомить,познакомить,3,4,manual
106116,11110010,ortho,росский,русской,15,16,manual
106117,11111003,agrcase,Русская,Русское,0,1,manual
106118,11111004,agrcase,Хабаровске,Хабаровском,4,5,manual
106119,11111005,"agrcase,gov",международной   торговли.,международная торговля,2,5,manual
106120,11111007,"tense,agrstr",буду   окончить,окончу,4,6,manual
106121,11111008,lex,В,На,0,1,manual
106122,11111008,gov,учиетелем,учителем,4,5,manual
106123,11111008,"constr,agrstr",другие   работы.,работала на других работах,6,9,manual
106124,11111009,"wo,constr,agrstr,lex",дать   мне   шанс.,мне дадут шанс,4,8,manual
106125,11111010,lex,переводом,переводчиком,1,2,manual
106126,11111011,gov,вирус,вируса,1,2,manual
106127,11111012,gov,гранису,границей,6,7,manual
106128,11111013,agrgender,лучший,лучшая,3,4,manual
106129,11112001,ortho,расказать,рассказать,8,9,manual
106130,11112006,"prep,extra",во,,19,20,manual
106131,11112008,gov,магиструтре,магистратуру,11,12,manual
106132,11112010,ortho,большой,большей,3,4,manual
106133,11112010,impers,занимается,занимаются,5,6,manual
106134,11112011,gov,университете,университета,2,3,manual
106135,11112011,gov,кафедр,кафедру,10,11,manual
106136,11112013,ortho,ответсвенным,ответственным,8,9,manual
106137,11112013,lex,луковотила,руководила,14,15,manual
106138,11113003,"conj,extra",что,,14,15,manual
106139,11113007,agrgender,симпатичен,симпатична,2,3,manual
106140,11114007,lex,фанат,поклонник,16,17,manual
106141,11114008,gov,Петровском,Петровский,10,11,manual
106142,11115007,"constr,agrstr,lex,miss",больше   тратится,приносит большие траты/ заставляет больше тратиться,9,11,manual
106143,11115007,gov,экологические   проблемы,экологических проблем,13,15,manual
106144,11115009,agrcase,криминогенная,криминогенных,2,3,manual
106145,11115009,agrcase,психологические,психологических,6,7,manual
106146,11115009,gov,проблемы,проблем,7,8,manual
106147,11119003,"ortho,gov",телефоно,в телефон,28,29,manual
106148,11119003,"aux,miss",играть,буду играть,27,28,manual
106149,11120001,"ortho,gov",бах,Баха,4,5,manual
106150,11120002,ortho,бах,Баха,3,4,manual
106151,11120002,"gov,ortho",прелютия,прелюдии,10,11,manual
106152,11120002,"lex,ortho",фона,фуги,12,13,manual
106153,11120002,lex,идти,разбирать,18,19,manual
106154,11120003,ortho,радился,родился,1,2,manual
106155,11120003,gov,Германия,в Германии,9,10,manual
106156,11120003,ortho,бах,Бах,12,13,manual
106157,11120003,asp,писал,написал,13,14,manual
106158,11120004,asp,писал,написал,8,9,manual
106159,11120004,ortho,прелюбии,прелюдии,10,11,manual
106160,11120004,lex,тоже,также,7,8,manual
106161,11120005,ortho,баха,Баха,11,12,manual
106164,11121002,asp,резать,порезать,3,4,manual
106165,11121002,gov,картошка,картошку,2,3,manual
106166,11121002,asp,крошить,покрошить,11,12,manual
106167,11121002,ortho,имбрь,имбирь,12,13,manual
106168,11121003,agrpers,нужно,нужен,1,2,manual
106169,11121004,"ortho,gov",говятино,говядину,1,2,manual
106170,11121004,"agrstr,constr","был   аромат,",чтобы был аромат,4,7,manual
106171,11121004,gov,картошка,картошку,8,9,manual
106172,11121004,lex,вступать,всыпать,9,10,manual
106173,11121004,asp,выливать,вылить,13,14,manual
106174,11121004,impers,жду,ждать,16,17,manual
106175,11121004,"lex,miss",потом,потом добавить,20,21,manual
106176,11122001,"gov,ortho",в   китае,Китай,7,9,manual
106177,11122005,ortho,техноогий,технологий,11,12,manual
106178,11122005,"ortho,lex,gov",китайской,Китае,14,15,manual
106179,11122008,agrcase,богача,богаче,13,14,manual
130142,11189004,ortho,руский,русский,8,9,manual
130143,11189005,ortho,ниравится,нравится,1,2,manual
130144,11189007,ortho,болшая,большая,2,3,manual
130146,11189014,ortho,Сечас,Сейчас,0,1,manual
130147,11189014,"ref,gov",он,ему,1,2,manual
130231,11189017,lex,положительные.,,7,9,manual
130232,11189018,conj,думает,"думает, что",3,4,manual
130233,11189020,conj,"думает,","думает, что",3,5,manual
134531,11196001,"constr,prep,agrcase","о   том,   что   это   важно   для   того,   чтобы   молодые   люди   нужны   получить   университетское   образование.",о важности получения университетского образования молодыми людьми.,4,21,manual
134533,11196002,prep,о,об,6,7,manual
134534,11196002,agrcase,мое,моём,1,2,manual
134535,11196002,idiom,свои   точки   зрения.,свою точку зрения,11,15,manual
134536,11196002,asp,поговорить,рассказать,5,6,manual
134532,11196003,"ortho,subst",сушетсвует,существует,2,3,manual
134538,11196003,not-clear,фастом,пластом,13,14,manual
134539,11196003,deriv,обходимым,необходимым,12,13,manual
134540,11196003,ortho,багатой,богатой,15,16,manual
134542,11196003,,",",,1,2,manual
134543,11196003,constr,"который   говорит   что,","о том, что",5,9,manual
134544,11196005,agrcase,Сергей,Сергея,2,3,manual
134545,11196005,constr,это,высшее,6,7,manual
134548,11196005,syntax,необходимое,необходимо,8,9,manual
134549,11196005,agrcase,нормального,нормальной,10,11,manual
134550,11196006,agrstr,в   других   место,в разных местах,5,8,manual
134551,11196006,asp,работат,работает,4,5,manual
134552,11196006,prep,в,на,10,11,manual
134553,11196007,asp,думаю,думает,1,2,manual
134554,11196007,asp,дал,даст,5,6,manual
134555,11196008,transfer,"И   Похожи   на   Сергей,",,0,5,manual
134556,11196008,morph,хотет,хочет,10,11,manual
134557,11196008,morph,окончиния,окончания,15,16,manual
134558,11196008,constr,своей   школы,школы,16,18,manual
134559,11196008,constr,заниматься   в   жизни   после,,11,15,manual
134561,11196009,tense,она   поработает,будет работать,14,16,manual
134562,11196009,constr,что,,4,5,manual
134563,11196009,constr,"который   требует   медицину   или   педагогику,",где требуются знания по медицине или педагогике,20,26,manual
134564,11196009,asp,выбрать,выбирать,30,31,manual
134565,11196010,morph,унивеоситете,университете,18,19,manual
134566,11196010,morph,необходмые,необходимые,22,23,manual
134567,11196011,agrcase,ему,его,1,2,manual
134568,11196011,morph,необходыми,необходимо,12,13,manual
134569,11196011,,для   каждой   жизни   человека,для жизни каждого человека,13,17,manual
134570,11196013,constr,"С   моей   точки   зрения,   я   согласен   с   этими",Я согласен с этими людьми,0,9,manual
134571,11196013,morph,"люьдми,",людьми,9,11,manual
134572,11196013,tense,считал,считаю,12,13,manual
134573,11196013,agrcase,сам,самому,18,19,manual
134574,11196013,asp,выбрать,выбирать,19,20,manual
134575,11196013,prep,путь   жизни,путь в жизни,21,23,manual
134576,11196014,space,не   обходимый,необходимый,1,3,manual
134577,11196014,not-clear,фаст,,3,4,manual
134578,11196014,"neg,agrcase",не устовия,нет условий,13,15,manual
134579,11196014,"lex,asp",вступать,поступить,17,18,manual
134580,11196014,agrcase,университете,университет,19,20,manual
134581,11196015,lex,изучать,учиться,2,3,manual
134582,11196015,prep,от,у,3,4,manual
134583,11196015,agrcase,место,месте,9,10,manual
134586,11196015,ortho,Т.,т.д.,11,13,manual
134593,11196016,constr,"Мне   кажется,",,0,3,manual
134594,11196016,lex,изучения,обучения,17,18,manual
134595,11196016,"agrcase,lex",условия,условий,14,15,manual
134596,11196016,"com,lex",выше,высшее,26,27,manual
134587,11196017,lex,универститет,университет,15,16,manual
134588,11196017,"constr,prep,agrcase",образования,в образовании,13,14,manual
134592,11196017,agrcase,своей   путь,свой,11,13,manual
134597,11196017,prep,этих,из этих,19,20,manual
130137,11199005,ortho,етаже.,этаже,14,16,manual
130138,11199007,"miss,syntax",здесь,Я живу здесь,1,2,manual
130243,11199011,"refl,tense,asp,prep,miss",встретить,встречаюсь с,5,6,manual
130139,11199014,"prep,miss",7,в,4,5,manual
130140,11199018,agrnum,твой,твои,1,2,manual
130244,11199019,conj,думаю,"думаю, что",1,2,manual
130245,11199019,ref,этот,это,2,3,manual
130246,11199019,syntax,трудный,трудно,4,5,manual
130141,11199022,"miss,prep",шахматы.,в шахматы.,4,6,manual
127455,11203006,"extra,agrcase",с   твой   сестрой,твоя сестра,2,5,manual
127456,11203006,"extra,agrcase",с   родителями,родители,7,9,manual
127457,11203009,asp,начала,начинала,16,17,manual
127458,11203009,extra,вернуть   их,вернуть,35,37,manual
127459,11203011,"agrcase,ref",на   него,его,7,9,manual
127460,11203011,"lex,refl",позвонить,созвониться,12,13,manual
127461,11203013,"ref,agrcase",Они,У них все,0,1,manual
127462,11203014,prep,в,на,4,5,manual
127463,11203014,agrcase,еда,еды,13,14,manual
127464,11203014,"lex,agrcase",здоровее,здоровую пищу,19,20,manual
127465,11203015,miss,интересная,вещь:,2,3,manual
127466,11203016,agrgender,внимательным,внимательной,4,5,manual
127469,11203019,"disc,wo",увидеть   нас,мы увидимся,8,10,manual
127470,11203019,extra,в   скоро,скоро,10,12,manual
130134,11219004,syntax,учи,учу,6,7,manual
138294,11219010,,медицинской,медицинской ,7,8,manual
130135,11219016,"ortho,subst",изнать,узнать:,3,4,manual
130136,11219016,"hyphen,extra",-,,5,6,manual
140360,11219019,gov,твой   ответ,твоего ответа,3,5,manual
129808,11222001,extra,Привиет!,Привет!,0,2,manual
129809,11222002,subst,Маи,Мои,0,1,manual
129810,11222002,miss,друзя!,друзья,1,3,manual
129811,11222007,subst,русскии,русский,2,3,manual
129812,11222007,"extra,conj",поетому,потому,4,5,manual
129813,11222007,ortho,язык,"язык,",3,4,manual
129814,11222007,"miss,conj",языки,и,9,10,manual
129815,11222007,"aux,lex",быть,стать,12,13,manual
129825,11222008,"ortho,conj",думаю,"думаю, что",2,3,manual
129826,11222008,"subst,agrpers",говарит,говорю,4,5,manual
129828,11222008,subst,хорохо,хорошо,6,7,manual
130169,11222009,"ortho,deriv",пытаюш,пытаюсь,1,2,manual
129816,11222013,"tense,syntax",работает.,работать,2,4,manual
138295,11222014,,каждыи,каждый,4,5,manual
138296,11222014,,ёше,еще,7,8,manual
138297,11222014,,труднии,трудный,10,11,manual
138299,11222015,,Нет   человек   говорить   по-русски   мая   семья.,Никто не говорит по-русски в моей семье,0,7,manual
129829,11222016,"lex,deriv",туртси.,турецкий,4,6,manual
130158,11222016,"ref,agrgender,extra",эта,,3,4,manual
129832,11222017,,туртси,турецкий,2,3,manual
129830,11222018,,красивии,красивый,1,2,manual
130166,11222018,"agrgender,ref",Эта,Это,0,1,manual
130160,11222019,"ortho,miss,conj",думаю,"думаю, что",1,2,manual
130161,11222019,"agrgender,ref",эта,он,2,3,manual
130162,11222019,ortho,трудный,"трудный,",4,5,manual
130163,11222019,"ortho,miss,conj",думают,"думают, что",8,9,manual
130164,11222019,"agrgender,ref",эта,он,9,10,manual
130165,11222019,"agrnum,ortho",мая   друзия,мои друзья,6,8,manual
129821,11222020,"hyphen,miss,ortho",по   англиски,по-английски,2,4,manual
129822,11222020,misspell,рускй,русски,5,6,manual
129823,11222020,gov,маи,моими,7,8,manual
129824,11222020,gov,друзя.,друзьями,8,10,manual
129819,11222021,"syntax,lex",живот,жить,2,3,manual
129820,11222021,"subst,gov,ortho",руссия,России,4,5,manual
129817,11222022,"syntax,lex,gov",русски,русских.,2,3,manual
138300,11222022,,человек,людей,3,4,manual
128014,11246001,"ortho,miss",пандеми,пандемии,6,7,manual
128015,11246001,hyphen,онлайн   учёбе,онлайн-учёбе,16,18,manual
128016,11246002,"punct,miss",Посмотрим,"Посмотрим,",0,1,manual
128017,11246003,"punct,miss",сказал,"сказал,",7,8,manual
128018,11246003,"punct,miss",онлайн,"онлайн,",12,13,manual
128019,11246003,"punct,impers",университет,"университет,",22,23,manual
128020,11246003,"ortho,misspell",холодна,холодная,26,27,manual
128022,11246004,"punct,extra","долже,",дольше,11,13,manual
128023,11246004,gov,спит,спать,13,14,manual
128024,11246004,"punct,miss",согласен,"согласен,",7,8,manual
128025,11246004,"prep,extra",в   полностью,полностью,2,4,manual
128075,11246005,lex,где,куда,14,15,manual
128076,11246005,"punct,miss",знал,"знал,",13,14,manual
130802,11246005,not-clear,когда   если   нет   сеичаи,,8,12,manual
128026,11246006,constr,За   Анжелу,"По мнению Анжелы,",6,8,manual
128027,11246006,"ortho,subst",плохоя,плохая,20,21,manual
128028,11246007,constr,нет   все,не со всем,4,6,manual
128030,11246008,"punct,miss",этим,"тем,",3,4,manual
128032,11246008,asp,будет,становится,20,21,manual
128033,11246009,infl,Самби,Самбе,9,10,manual
128034,11246009,"punct,miss",тоже,"тоже,",7,8,manual
128035,11246009,misspell,онлине,онлайн,13,14,manual
128036,11246009,"ortho,subst",сеичас,сейчас,21,22,manual
128037,11246009,"ortho,miss",може,может,22,23,manual
128038,11246009,"ortho,extra",хочеть,хочет,25,26,manual
128047,11246012,"punct,miss",евра,"евро,",13,14,manual
128049,11246012,"punct,subst",онлине,онлайн,19,20,manual
128053,11246012,mode,заплатил   ли   он,если бы он заплатил,6,9,manual
128054,11246012,"refl,miss",учить,учиться,18,19,manual
128057,11246012,agrstr,для   факултет,университету,9,11,manual
128058,11246013,"ortho,extra",освободиться,"освободится""",31,32,manual
128059,11246013,"ortho,subst",видет,видит,39,40,manual
128060,11246013,"ortho,subst",скаипу,скайпу,48,49,manual
128061,11246013,agrpers,праздную,празднуют,50,51,manual
128064,11246013,"punct,miss",ждать,"ждать,",28,29,manual
128065,11246013,"punct,miss",сказала,"сказала,",35,36,manual
128073,11246013,constr,чтобы   о,для,11,13,manual
128074,11246013,"punct,extra",диссертации,диссертации,14,15,manual
128046,11246014,misspell,онлине,онлайн,7,8,manual
128078,11246014,constr,сказать   на   это   праздную,"на то, что они празднуют",1,5,manual
128066,11246015,"punct,miss",совсем,"со всем,",7,8,manual
128067,11246015,"punct,miss",сказала,сказала:,10,11,manual
128068,11246015,"punct,miss",метро,"метро,",19,20,manual
128070,11246015,"ortho,subst",деиствительно,действительно,25,26,manual
128071,11246015,"ortho,subst",недоставков,недостатков,32,33,manual
128072,11246015,lex,онлаин,учиться онлайн,24,25,manual
128043,11246017,"punct,miss",учиться,"учиться,",5,6,manual
128045,11246017,hyphen,онлаин   обучении,онлайн-обучении,17,19,manual
128079,11246017,"ortho,subst",ходят,хотят,4,5,manual
128320,11252002,agrnum,ходят,ходит,2,3,manual
128321,11252002,gov,школе,школу,10,11,manual
128343,11252004,"ref,subst",них,этого,1,2,manual
128322,11252005,"refl,miss",учить,учиться,15,16,manual
128323,11252005,"punct,subst",онлайн,онлайн -,16,17,manual
128324,11252006,"ortho,subst",Эму,Ему,0,1,manual
128325,11252006,"ortho,subst",универзитет,университет,6,7,manual
128326,11252006,asp,ехать,ездить,4,5,manual
128327,11252007,"ortho,miss",учится,учиться,13,14,manual
128328,11252008,"ortho,subst",преподаватела,преподавателя,10,11,manual
128329,11252009,"punct,miss",думает,"думает,",1,2,manual
128330,11252009,"punct,extra",что,что,2,3,manual
128331,11252009,"ortho,miss",учится,учиться,11,12,manual
128332,11252010,"ortho,miss",учится,учиться,12,13,manual
128334,11252011,"ortho,subst",универзитета,университета,11,12,manual
128333,11252012,"ortho,miss",высше,высшее,7,8,manual
128335,11252012,"prep,subst",на,в,10,11,manual
128337,11252015,asp,ехать,ездить,5,6,manual
128339,11252015,gov,универзитете,университет,7,8,manual
128340,11252015,asp,договориться,договариваться,9,10,manual
128345,11252015,"ref,miss",отказывались,они отказывались,18,19,manual
128346,11252017,syntax,экономичный,экономично,19,20,manual
128347,11252017,"ortho,miss",учится,учиться,14,15,manual
128349,11252018,agrpers,спользовать,используют,20,21,manual
130764,11252018,lex,в   начале,сначала,3,5,manual
128350,11252019,"punct,extra",Но,Но,0,1,manual
128341,11252022,"ortho,extra",обиучение,обучение,5,6,manual
128847,11258002,"ortho,transp",приемущества,преимущества,3,4,manual
121596,11258003,"ortho,miss",учится,учиться,14,15,manual
121597,11258003,"neg,extra",не,,12,13,manual
121598,11258007,"ortho,extra",заняатия,занятия,18,19,manual
121599,11258012,"ortho,miss",переежать,переезжать,19,20,manual
121600,11258013,"ortho,miss",утвержает,удтверждает,1,2,manual
121601,11258013,"ortho,miss",увеличилос,увеличилось,10,11,manual
121602,11258014,"ortho,miss",посмотрет,посмотреть,12,13,manual
121603,11258015,"ortho,miss",работат,работать,18,19,manual
130131,11259007,extra,учиться,учится,8,9,manual
130132,11259009,miss,сало,стало,1,2,manual
130133,11259015,prep,в,на,5,6,manual
124121,11268003,agrpers,остаюсь,остаются,9,10,manual
124122,11268003,"syntax,extra",идёт,,3,4,manual
124123,11268004,"conj,extra",если,,6,7,manual
124125,11268004,lex,идёт,возникает,3,4,manual
128830,11268004,wo,это   плохо,плохо это,7,9,manual
124127,11268005,hyphen,Во   первых,Во-первых,0,2,manual
124131,11268006,"ortho,subst",нада,надо,1,2,manual
124132,11268007,lex,быстро,спеша,14,15,manual
124133,11268007,"ref,miss",делать,все делать,15,16,manual
128809,11268007,asp,позавтракать,завтракать,11,12,manual
124134,11268008,conj,Тоже,Также,0,1,manual
128810,11268008,wo,сделать   много,много сделать,2,4,manual
124136,11268009,prep,в,на,4,5,manual
128812,11268009,hyphen,Во   вторых,Во-вторых,0,2,manual
124137,11268010,conj,тоже,также,6,7,manual
124138,11268012,gov,стороне,стороны,2,3,manual
124139,11268012,punct,студентов,"студентов,",12,13,manual
124140,11268013,punct,"Иногда,",Иногда,0,2,manual
128825,11268013,wo,одна   студентка   сказала.,сказала одна студентка.,16,20,manual
124141,11268014,conj,Тоже,Также,0,1,manual
128826,11268014,punct,интернетом,"интернетом,",8,9,manual
128827,11268015,punct,"Иногда,",Иногда,0,2,manual
128828,11268015,"syntax,extra",если,,6,7,manual
128829,11268015,wo,они   тут,тут они,7,9,manual
124142,11268016,infl,студенти,студенты,3,4,manual
128832,11268016,punct,устали,"устают,",6,7,manual
124144,11268017,space,не   много,немного,6,8,manual
124145,11268018,punct,"есть,",есть,2,4,manual
124146,11268019,lex,не   можно,нельзя,6,8,manual
124147,11268020,agrgender,неинтересна,неинтресно,3,4,manual
138310,11291001,,университете,университет ,7,8,manual
138311,11291001,,алексадра,Алексадром ,3,4,manual
138312,11291003,,будешь,будет,12,13,manual
138321,11291006,,университет,университета ,1,2,manual
138322,11291006,,получитсся,получится,5,6,manual
138323,11291006,,космонавтам,космонавтом ,7,8,manual
138324,11291007,,хочет,хотят,6,7,manual
138325,11291007,,работа,работу,8,9,manual
138326,11291007,,университете,университет,13,14,manual
138327,11291008,,нашел,нашли,3,4,manual
138328,11291008,,хороший,хорошую,4,5,manual
138329,11291008,,университете,университет,11,12,manual
138330,11291009,,хороший,хорошую,4,5,manual
138331,11291009,,зарплата,зарплату,5,6,manual
138332,11291009,,говоорит,говорить,9,10,manual
129905,11292001,ortho,Джоанна.,Джоанна!,1,3,manual
129893,11292004,gov,Турция.,Турции.,3,5,manual
129894,11292006,gov,почта.,почту.,11,13,manual
129895,11292006,tense,встретить,встретил,2,3,manual
129903,11292006,"miss,lex,ortho,extra",телеффон,номер телефона,9,10,manual
129904,11292006,tense,взять,взял,7,8,manual
129901,11292007,"ortho,miss",месяев,месяцев,5,6,manual
129902,11292007,"ortho,miss",знаеш.,знаешь.,9,11,manual
129899,11292008,tense,учить,учу,3,4,manual
129900,11292008,gov,космонавт,космонавтом,10,11,manual
129896,11292009,constr,там   трудно   разговаривать.,Говорить по-русски сложно.,3,7,manual
129897,11292009,ortho,сложный,сложный.,2,3,manual
122254,11311001,"transfer,translit",Моску.,Москвы.,17,19,manual
122255,11311002,punct,И.,"И.,",1,3,manual
122256,11311003,"ref,miss",собирает,она собирает,2,3,manual
122257,11311004,punct,б.,"Б.,",1,3,manual
122258,11311004,space,"ни,   когда",никогда,6,9,manual
122259,11311004,space,Первыйон,Первый он,5,6,manual
122261,11311005,"ref,miss",начал,он начал,1,2,manual
122262,11311005,lex,"видеть,",замечать,2,4,manual
122263,11311005,constr,в   его   работы,у него на работе,5,8,manual
122264,11311005,num,были   контейнеры,был контейнер,8,10,manual
122265,11311006,"lex,not-clear,constr","были   экологами,","жили экологично,",8,11,manual
120261,11312001,ortho,Кошкинну,Кошкину,9,10,manual
120262,11312001,misspell,Ивановичаю,Ивановича.,17,18,manual
120263,11312001,"translit,transfer","Моску,","Москва,",20,22,manual
120274,11312001,punct,Здравствуйте,"Здравствуйте,",0,1,manual
120264,11312004,syntax,руководить,руководил,3,4,manual
120270,11312007,punct,"коллегам,",коллегам,4,6,manual
120265,11312008,agrgender,оптимистично,оптимистичен,12,13,manual
120266,11312008,gov,решение,решении,31,32,manual
120267,11312008,"miss,constr",и   хороший   характер.,и у него хороший характер.,35,39,manual
120268,11312010,"translit,transfer",Моску,Москва,2,3,manual
120269,11312010,punct,свидания,"свидания,",1,2,manual
117795,11314003,agrgender,московском,московской,3,4,manual
117817,11314005,"constr,wo",много   посвятил   молитве   в   свободное   время.,посвящал молитве много свободного времени.,4,11,manual
117798,11314008,lex,иметь,завести,4,5,manual
117852,11317001,punct,Привет,"Привет,",0,1,manual
117854,11317008,punct,отец,"отец,",2,3,manual
117855,11317011,punct,нравится,"нравится,",3,4,manual
117857,11317011,punct,понимаю,"понимаю,",6,7,manual
117859,11317014,punct,тако,"тако,",3,4,manual
117860,11317015,punct,эпидемии,"эпидемии,",5,6,manual
117862,11317015,agrcase,пельмени,пельменях,11,12,manual
117864,11317018,punct,удобно,"удобно,",1,2,manual
117866,11317019,punct,карантин,"карантин,",2,3,manual
117867,11317021,punct,надеюсь,"надеюсь,",1,2,manual
127471,11319001,"extra,mode",если   все,все ли,47,49,manual
127472,11319001,ref,ты,твой,59,60,manual
127473,11319003,asp,можем,сможем,53,54,manual
127474,11319004,"ref,miss,prep",чего,по чему,31,32,manual
127475,11319005,lex,легко,очень,7,8,manual
127476,11319005,"agrnum,agrpers",скучаем,скучаю,35,36,manual
127477,11319005,"agrnum,agrpers",тратим,трачу,41,42,manual
127478,11319007,"miss,prep",очные,на,50,51,manual
120278,11321005,gov,университете,университет,3,4,manual
120276,11321007,ortho,эжен,Эжен,13,14,manual
120277,11321007,punct,думает,"думает,",14,15,manual
120275,11321011,gov,моя   семья.,с моей семьёй.,11,14,manual
120279,11321012,ortho,Я,я,6,7,manual
120280,11321012,punct,думаю,"думаю,",7,8,manual
120281,11321012,punct,важное,самое важное —,10,11,manual
120220,11322004,gov,вас,вам,1,2,manual
